,player,year,mp,fga,fg_perc,threepoint_att,threepoint_perc,twopoint_att,twopoint_perc,efg_perc,ft_perc,pts,class
1206,John Henson,2018-19,13.4,4.8,0.463,2.2,0.355,2.6,0.556,0.545,0.6,5.6,poor
1207,Juancho Hernangómez,2018-19,19.4,4.5,0.439,2.6,0.365,1.9,0.541,0.545,0.767,5.8,poor
1209,Mario Hezonja,2018-19,20.8,8,0.412,2.6,0.276,5.4,0.478,0.457,0.763,8.8,poor
1214,George Hill,2018-19,21.7,6.3,0.452,2.6,0.314,3.7,0.547,0.516,0.824,7.6,poor
1215,Solomon Hill,2018-19,20,4,0.382,2.3,0.317,1.8,0.468,0.472,0.719,4.3,poor
1216,Aaron Holiday,2018-19,12.9,5.2,0.401,2.5,0.339,2.7,0.459,0.483,0.82,5.9,poor
1219,Rondae Hollis-Jefferson,2018-19,20.9,8.3,0.411,0.8,0.184,7.4,0.436,0.42,0.645,8.9,poor
1227,Chandler Hutchison,2018-19,20.3,4.8,0.459,1.1,0.28,3.6,0.516,0.493,0.605,5.2,poor
1230,Ersan İlyasova,2018-19,18.4,5.7,0.438,2.4,0.363,3.3,0.493,0.514,0.824,6.8,poor
1236,Wes Iwundu,2018-19,18.1,4,0.412,1.2,0.367,2.9,0.431,0.465,0.816,5,poor
1238,Frank Jackson,2018-19,19.2,7.3,0.434,2.8,0.314,4.6,0.507,0.493,0.74,8.1,poor
1241,Justin Jackson,2018-19,19.9,6,0.447,3,0.355,3,0.542,0.537,0.785,7.2,poor
1245,John Jenkins,2018-19,12.8,4,0.4,2.2,0.379,1.8,0.426,0.505,0.833,4.7,poor
1246,Jonas Jerebko,2018-19,16.7,4.9,0.459,2.6,0.367,2.3,0.563,0.556,0.8,6.3,poor
1249,B.J. Johnson,2018-19,7,2.6,0.5,1,0.429,1.6,0.545,0.583,1,3.3,poor
1250,James Johnson,2018-19,21.2,6.9,0.433,2.7,0.336,4.2,0.496,0.499,0.714,7.8,poor
1251,Stanley Johnson,2018-19,18.3,6.7,0.389,3.3,0.288,3.4,0.484,0.459,0.781,6.9,poor
1257,Jalen Jones,2018-19,13.4,3.9,0.419,1.8,0.357,2.1,0.471,0.5,0.704,5.1,poor
1259,Tyus Jones,2018-19,22.9,6.6,0.415,1.9,0.317,4.7,0.453,0.46,0.841,6.9,poor
1261,Cory Joseph,2018-19,25.2,6.7,0.412,2.1,0.322,4.6,0.454,0.463,0.698,6.5,poor
1262,Frank Kaminsky,2018-19,16.1,6.3,0.463,3,0.36,3.4,0.553,0.547,0.738,8.6,poor
1264,Michael Kidd-Gilchrist,2018-19,18.4,5.2,0.476,0.7,0.34,4.5,0.498,0.5,0.772,6.7,poor
1265,Maxi Kleber,2018-19,21.2,5.4,0.453,3.1,0.353,2.4,0.583,0.553,0.784,6.8,poor
1266,Brandon Knight,2018-19,18.9,6.7,0.381,3.3,0.318,3.4,0.443,0.46,0.794,6.8,poor
1268,Furkan Korkmaz,2018-19,14.1,5.1,0.4,3,0.326,2.1,0.505,0.496,0.818,5.8,poor
1269,Luke Kornet,2018-19,17,6.2,0.378,4.2,0.363,2,0.411,0.502,0.826,7,poor
1270,Kyle Korver,2018-19,19.1,6.9,0.416,5,0.397,1.9,0.467,0.559,0.822,8.6,poor
1272,Rodions Kurucs,2018-19,20.5,7.1,0.45,2.9,0.315,4.2,0.543,0.514,0.783,8.5,poor
1280,Damion Lee,2018-19,11.7,4,0.441,2.1,0.397,1.8,0.492,0.547,0.864,4.9,poor
1288,Jeremy Lin,2018-19,19.4,7.3,0.44,2.5,0.294,4.8,0.517,0.491,0.838,9.6,poor
1298,Trey Lyles,2018-19,17.5,7.7,0.418,3.1,0.255,4.6,0.529,0.47,0.698,8.5,poor
1300,Shelvin Mack,2018-19,21.9,7.1,0.404,2.3,0.354,4.8,0.429,0.462,0.69,7.5,poor
1303,Thon Maker,2018-19,15.2,4.2,0.407,2.4,0.32,1.8,0.522,0.498,0.667,5,poor
1315,Rodney McGruder,2018-19,23.5,7,0.403,3.4,0.351,3.6,0.453,0.489,0.722,7.6,poor
1318,Jordan McRae,2018-19,12.3,4.8,0.469,1.3,0.286,3.5,0.537,0.508,0.8,5.9,poor
1321,De'Anthony Melton,2018-19,19.7,5.1,0.391,1.9,0.305,3.2,0.441,0.447,0.75,5,poor
1324,C.J. Miles,2018-19,16.2,5.9,0.36,3.8,0.33,2,0.417,0.468,0.828,6.4,poor
1325,Darius Miller,2018-19,25.5,7,0.39,5.3,0.365,1.7,0.467,0.528,0.789,8.2,poor
1333,Malik Monk,2018-19,17.2,8,0.387,4.5,0.33,3.5,0.461,0.48,0.882,8.9,poor
1334,Greg Monroe,2018-19,11.2,4.4,0.487,0.1,0.2,4.3,0.495,0.489,0.625,5.3,poor
1339,Markieff Morris,2018-19,21.9,8.3,0.421,3.5,0.335,4.8,0.484,0.492,0.772,9.4,poor
1346,Mike Muscala,2018-19,20.4,5.6,0.402,4,0.348,1.6,0.533,0.525,0.824,7,poor
1350,Shabazz Napier,2018-19,17.6,7.8,0.389,4.1,0.333,3.7,0.449,0.476,0.833,9.4,poor
1351,Raul Neto,2018-19,12.8,4.4,0.46,1.6,0.333,2.7,0.535,0.522,0.848,5.3,poor
1352,Georges Niang,2018-19,8.7,3.1,0.475,1.8,0.41,1.3,0.566,0.594,0.833,4,poor
1355,Dirk Nowitzki,2018-19,15.6,7.4,0.359,4,0.312,3.4,0.415,0.444,0.78,7.3,poor
1356,Frank Ntilikina,2018-19,21,6.6,0.337,2.7,0.287,3.9,0.371,0.395,0.767,5.7,poor
1359,David Nwaba,2018-19,19.3,5.1,0.481,1.5,0.32,3.7,0.545,0.527,0.682,6.5,poor
1360,Royce O'Neale,2018-19,20.4,4.2,0.475,2.1,0.386,2,0.569,0.574,0.762,5.2,poor
1364,Elie Okobo,2018-19,18.1,5.5,0.393,2.5,0.295,3,0.475,0.46,0.787,5.7,poor
1365,Josh Okogie,2018-19,23.7,6.9,0.386,2.9,0.279,4,0.464,0.445,0.728,7.7,poor
1372,Tony Parker,2018-19,17.9,8.3,0.46,0.9,0.255,7.4,0.485,0.474,0.734,9.5,poor
1373,Chandler Parsons,2018-19,19.8,7.3,0.374,3.8,0.309,3.5,0.443,0.453,0.88,7.5,poor
1377,Cameron Payne,2018-19,17.8,5.6,0.43,2.1,0.298,3.5,0.511,0.487,0.805,6.3,poor
1388,Norman Powell,2018-19,18.8,6.7,0.483,2.8,0.4,3.8,0.543,0.568,0.827,8.6,poor
1389,Alex Poythress,2018-19,14.5,3.9,0.494,1.1,0.391,2.8,0.534,0.549,0.621,5.1,poor
1392,Chasson Randle,2018-19,15.2,4.4,0.419,2.3,0.4,2.1,0.441,0.525,0.694,5.5,poor
1396,Cameron Reynolds,2018-19,13.6,4.1,0.423,2.7,0.412,1.4,0.444,0.558,0.889,5,poor
1399,Austin Rivers,2018-19,26.7,7.5,0.406,4.3,0.318,3.2,0.522,0.497,0.526,8.1,poor
1408,Terry Rozier,2018-19,22.7,8.4,0.387,4.3,0.353,4.2,0.422,0.477,0.785,9,poor
1412,Brandon Sampson,2018-19,15.3,4.3,0.467,2.1,0.379,2.2,0.548,0.558,0.667,5.1,poor
1415,Tomáš Satoranský,2018-19,27.1,6.6,0.485,2,0.395,4.6,0.524,0.545,0.819,8.9,poor
1417,Mike Scott,2018-19,17.7,5.3,0.4,3.2,0.401,2.1,0.399,0.52,0.667,5.8,poor
1418,Thabo Sefolosha,2018-19,12.2,3,0.477,1.6,0.436,1.4,0.521,0.591,0.636,3.8,poor
1419,Wayne Selden,2018-19,19.2,6.4,0.406,2.3,0.316,4.1,0.456,0.463,0.728,6.9,poor
1421,Landry Shamet,2018-19,22.8,7.1,0.431,5,0.422,2,0.453,0.581,0.806,9.1,poor
1422,Iman Shumpert,2018-19,23.9,7.2,0.374,4.4,0.348,2.8,0.416,0.481,0.8,7.5,poor
1425,Jonathon Simmons,2018-19,19,6.3,0.38,1.9,0.269,4.4,0.427,0.42,0.742,6.5,poor
1427,Marcus Smart,2018-19,27.5,7.1,0.422,4.3,0.364,2.8,0.511,0.533,0.806,8.9,poor
1429,Ish Smith,2018-19,22.3,8.7,0.419,2.4,0.326,6.3,0.455,0.464,0.758,8.9,poor
1430,J.R. Smith,2018-19,20.2,7.2,0.342,3.5,0.308,3.6,0.375,0.418,0.8,6.7,poor
1433,Tony Snell,2018-19,17.6,4.9,0.452,2.8,0.397,2.1,0.522,0.564,0.881,6,poor
1435,Omari Spellman,2018-19,17.5,5.3,0.402,2.8,0.344,2.5,0.466,0.492,0.711,5.9,poor
1436,Nik Stauskas,2018-19,14.9,5,0.402,2.8,0.372,2.2,0.44,0.506,0.891,5.9,poor
1437,Lance Stephenson,2018-19,16.5,6.4,0.426,2.9,0.371,3.5,0.472,0.51,0.685,7.2,poor
1442,Garrett Temple,2018-19,27.2,6.6,0.422,3.5,0.341,3.1,0.515,0.513,0.748,7.8,poor
1447,Isaiah Thomas,2018-19,15.1,8.3,0.343,3.6,0.279,4.7,0.393,0.404,0.63,8.1,poor
1449,Lance Thomas,2018-19,17,4.3,0.396,1.7,0.278,2.6,0.475,0.452,0.75,4.5,poor
1453,Anthony Tolliver,2018-19,16.6,4,0.382,3.3,0.377,0.7,0.409,0.539,0.783,5,poor
1456,Allonzo Trier,2018-19,22.8,8.1,0.448,2.1,0.394,6,0.466,0.498,0.803,10.9,poor
1457,P.J. Tucker,2018-19,34.2,6.4,0.396,4.7,0.377,1.7,0.449,0.535,0.695,7.3,poor
1458,Evan Turner,2018-19,22,6.1,0.46,0.7,0.212,5.4,0.494,0.473,0.708,6.8,poor
1464,Noah Vonleh,2018-19,25.3,6.5,0.47,2,0.336,4.5,0.531,0.523,0.712,8.4,poor
1473,Brad Wanamaker,2018-19,9.5,2.9,0.476,1.1,0.41,1.8,0.515,0.552,0.857,3.9,poor
1486,Kenrich Williams,2018-19,23.5,6.1,0.384,3.4,0.333,2.7,0.447,0.477,0.684,6.1,poor
1490,Troy Williams,2018-19,14.9,4.7,0.449,2.1,0.318,2.6,0.556,0.52,0.6,5.3,poor
1491,D.J. Wilson,2018-19,18.4,5.2,0.414,2.6,0.362,2.6,0.468,0.506,0.553,5.8,poor
1494,Delon Wright,2018-19,22.7,7.4,0.434,2.2,0.298,5.2,0.492,0.478,0.793,8.7,poor
1506,Nickeil Alexander-Walker,2019-20,12.6,5.7,0.368,2.8,0.346,2.8,0.391,0.455,0.676,5.7,poor
1507,Grayson Allen,2019-20,18.9,6.6,0.466,3.7,0.404,2.9,0.545,0.58,0.867,8.7,poor
1509,Kadeem Allen,2019-20,11.7,4.4,0.432,1.6,0.313,2.8,0.5,0.489,0.636,5,poor
1512,Kyle Anderson,2019-20,19.9,4.9,0.474,1.3,0.282,3.7,0.541,0.511,0.667,5.8,poor
1518,Ryan Arcidiacono,2019-20,16,3.8,0.409,2.4,0.391,1.4,0.439,0.532,0.711,4.5,poor
1519,Trevor Ariza,2019-20,28.2,6.1,0.438,3.9,0.372,2.2,0.556,0.557,0.838,8,poor
1520,D.J. Augustin,2019-20,24.9,8.1,0.399,3.5,0.348,4.6,0.438,0.475,0.89,10.5,poor
1522,Dwayne Bacon,2019-20,17.6,6.3,0.348,1.7,0.284,4.5,0.373,0.387,0.66,5.7,poor
1525,Mo Bamba,2019-20,14.2,4.6,0.462,1.7,0.346,2.9,0.531,0.526,0.674,5.4,poor
1526,J.J. Barea,2019-20,15.5,7.1,0.411,2.9,0.376,4.2,0.434,0.488,0.909,7.7,poor
1530,Keita Bates-Diop,2019-20,16.9,5.3,0.427,2.3,0.33,3,0.504,0.5,0.72,6.5,poor
1533,Kent Bazemore,2019-20,24.8,7.9,0.375,3.6,0.344,4.3,0.4,0.453,0.769,8.8,poor
1534,Darius Bazley,2019-20,18.5,5.2,0.394,2.3,0.348,2.9,0.432,0.472,0.694,5.6,poor
1537,Marco Belinelli,2019-20,15.5,5.5,0.392,3.1,0.376,2.4,0.412,0.498,0.828,6.3,poor
1539,DeAndre' Bembry,2019-20,21.3,5.3,0.456,1.5,0.231,3.8,0.546,0.489,0.542,5.8,poor
1540,Dragan Bender,2019-20,17.9,5.8,0.446,2.7,0.349,3.1,0.531,0.527,0.714,6.7,poor
1542,Patrick Beverley,2019-20,26.3,6.7,0.431,4,0.388,2.6,0.496,0.548,0.66,7.9,poor
1550,Bol Bol,2019-20,12.4,4,0.5,1.3,0.444,2.7,0.526,0.571,0.8,5.7,poor
1555,Chris Boucher,2019-20,13.2,4.8,0.472,1.9,0.322,2.9,0.569,0.535,0.784,6.6,poor
1557,Ky Bowman,2019-20,22.6,7.1,0.417,2.4,0.308,4.8,0.472,0.469,0.829,7.4,poor
1558,Avery Bradley,2019-20,24.2,7.8,0.444,3.5,0.364,4.3,0.51,0.526,0.833,8.6,poor
1569,Bruce Brown,2019-20,28.2,7.7,0.443,1.7,0.344,6.1,0.47,0.48,0.739,8.9,poor
1573,Sterling Brown,2019-20,14.8,4.9,0.371,2.6,0.324,2.3,0.425,0.457,0.8,5.1,poor
1575,Jalen Brunson,2019-20,17.9,6.8,0.466,2.1,0.358,4.7,0.515,0.522,0.813,8.2,poor
1577,Reggie Bullock,2019-20,23.6,7.7,0.402,3.8,0.333,3.9,0.469,0.484,0.81,8.1,poor
1578,Trey Burke,2019-20,15.8,6.3,0.45,2.3,0.427,4.1,0.463,0.526,0.793,7.4,poor
1587,Jevon Carter,2019-20,16.3,4.2,0.416,2.5,0.425,1.7,0.402,0.543,0.852,4.9,poor
1588,Vince Carter,2019-20,14.6,5.1,0.352,3.4,0.302,1.7,0.451,0.452,0.793,5,poor
1590,Michael Carter-Williams,2019-20,18.5,5.8,0.427,1.7,0.293,4.1,0.481,0.469,0.832,7.2,poor
1591,Alex Caruso,2019-20,18.4,4.5,0.412,1.9,0.333,2.7,0.468,0.481,0.734,5.5,poor
1594,Wilson Chandler,2019-20,21,5.2,0.404,3.5,0.306,1.8,0.597,0.505,0.87,5.9,poor
1597,Chris Chiozza,2019-20,14.3,5,0.393,2.6,0.375,2.4,0.412,0.489,1,5.1,poor
1599,Gary Clark,2019-20,13.5,3.2,0.406,2.6,0.351,0.5,0.682,0.553,0.9,3.7,poor
1603,Chris Clemons,2019-20,8.8,4.3,0.401,3.2,0.346,1.1,0.571,0.532,0.909,4.9,poor
1607,Zach Collins,2019-20,26.4,6.2,0.471,1.7,0.368,4.5,0.51,0.522,0.75,7,poor
1609,Pat Connaughton,2019-20,18.6,4.5,0.455,2.5,0.331,2,0.607,0.547,0.775,5.4,poor
1610,Quinn Cook,2019-20,11.5,4.9,0.425,1.9,0.365,2.9,0.465,0.498,0.786,5.1,poor
1613,Allen Crabbe,2019-20,17.6,4.8,0.356,3.2,0.303,1.6,0.466,0.458,0.714,4.6,poor
1616,Jarrett Culver,2019-20,23.9,9,0.404,3.5,0.299,5.5,0.471,0.462,0.462,9.2,poor
1622,Terence Davis,2019-20,16.8,6.1,0.456,3.4,0.388,2.7,0.541,0.564,0.864,7.5,poor
1623,Dewayne Dedmon,2019-20,17.6,5.8,0.4,2.4,0.206,3.4,0.541,0.443,0.833,5.8,poor
1627,Hamidou Diallo,2019-20,19.5,6.4,0.446,1.2,0.281,5.2,0.485,0.473,0.603,6.9,poor
1628,Gorgui Dieng,2019-20,17.4,5.8,0.456,2.4,0.355,3.4,0.528,0.53,0.772,7.4,poor
1630,Donte DiVincenzo,2019-20,23,7.7,0.455,3.7,0.336,4,0.567,0.536,0.733,9.2,poor
1632,Luguentz Dort,2019-20,22.8,6.1,0.394,2.8,0.297,3.3,0.479,0.463,0.792,6.8,poor
1633,Damyean Dotson,2019-20,17.4,6,0.414,3.4,0.362,2.6,0.48,0.516,0.667,6.7,poor
1634,Sekou Doumbouya,2019-20,19.8,6.2,0.39,2.6,0.286,3.6,0.464,0.449,0.674,6.4,poor
1635,PJ Dozier,2019-20,14.2,5.4,0.414,1.7,0.347,3.7,0.444,0.468,0.724,5.8,poor
1639,Kris Dunn,2019-20,24.9,6.7,0.444,2.2,0.259,4.5,0.535,0.487,0.741,7.3,poor
1642,Wayne Ellington,2019-20,15.5,4.8,0.351,4,0.35,0.9,0.355,0.494,0.846,5.1,poor
1644,James Ennis III,2019-20,18.3,5.2,0.446,2.4,0.325,2.8,0.553,0.522,0.806,6.6,poor
1647,Dante Exum,2019-20,13.9,3.4,0.471,1.2,0.349,2.2,0.539,0.534,0.744,4.5,poor
1651,Terrance Ferguson,2019-20,22.4,3.9,0.355,3,0.292,0.9,0.558,0.466,0.75,3.9,poor
1668,Marc Gasol,2019-20,26.4,6.3,0.427,3.4,0.385,3,0.473,0.529,0.735,7.5,poor
1675,Brandon Goodwin,2019-20,12.6,5.6,0.4,2.6,0.299,3,0.485,0.468,0.933,6.1,poor
1682,Danny Green,2019-20,24.8,7,0.416,4.8,0.367,2.2,0.524,0.542,0.688,8,poor
1683,Draymond Green,2019-20,28.4,7.3,0.389,3,0.279,4.3,0.465,0.446,0.759,8,poor
1684,JaMychal Green,2019-20,20.7,5.6,0.429,3.8,0.387,1.8,0.518,0.56,0.75,6.8,poor
1686,Jeff Green,2019-20,20,7.2,0.462,3.8,0.339,3.4,0.602,0.552,0.802,9.4,poor
1701,Shaquille Harrison,2019-20,11.3,3.8,0.467,1,0.381,2.9,0.496,0.515,0.78,4.9,poor
1709,Juancho Hernangómez,2019-20,17.4,5.1,0.405,2.7,0.341,2.5,0.475,0.494,0.62,6,poor
1713,Mario Hezonja,2019-20,16.4,4.1,0.422,1.5,0.308,2.6,0.486,0.477,0.814,4.8,poor
1716,Solomon Hill,2019-20,18.4,4.7,0.396,2.9,0.368,1.8,0.439,0.509,0.741,5.5,poor
1718,Aaron Holiday,2019-20,24.5,8.5,0.414,3.3,0.394,5.2,0.427,0.491,0.851,9.5,poor
1720,Justin Holiday,2019-20,25,6.7,0.428,4.5,0.405,2.1,0.477,0.566,0.791,8.3,poor
1721,Rondae Hollis-Jefferson,2019-20,18.7,5.5,0.471,0.4,0.13,5.1,0.497,0.476,0.734,7,poor
1730,Chandler Hutchison,2019-20,18.8,6.3,0.457,1.4,0.316,4.9,0.496,0.491,0.59,7.8,poor
1732,Andre Iguodala,2019-20,19.9,4.2,0.432,2.2,0.298,2,0.585,0.511,0.4,4.6,poor
1733,Ersan İlyasova,2019-20,15.7,5,0.466,2.2,0.365,2.8,0.545,0.546,0.828,6.6,poor
1738,Wes Iwundu,2019-20,18.3,4.5,0.416,1.6,0.341,2.9,0.457,0.476,0.804,5.8,poor
1739,Frank Jackson,2019-20,13.5,5.6,0.405,2.4,0.326,3.2,0.465,0.476,0.747,6.3,poor
1741,Josh Jackson,2019-20,17.3,7.2,0.44,3.3,0.319,4,0.54,0.513,0.7,9,poor
1742,Justin Jackson,2019-20,16.1,5.2,0.396,2.5,0.294,2.7,0.489,0.466,0.84,5.5,poor
1751,Cameron Johnson,2019-20,22,7.1,0.435,4.8,0.39,2.3,0.526,0.565,0.807,8.8,poor
1755,Tyler Johnson,2019-20,18.2,6.4,0.388,3.1,0.319,3.4,0.45,0.464,0.84,7,poor
1759,Tyus Jones,2019-20,19,6.6,0.459,1.9,0.379,4.7,0.492,0.514,0.741,7.4,poor
1761,Cory Joseph,2019-20,24.4,5.7,0.415,2.2,0.352,3.5,0.455,0.483,0.857,6.4,poor
1763,Frank Kaminsky,2019-20,19.9,7.9,0.45,3.2,0.331,4.7,0.53,0.516,0.678,9.7,poor
1769,Brandon Knight,2019-20,18.5,6.7,0.353,5.2,0.344,1.4,0.389,0.488,0.588,7.3,poor
1770,Kevin Knox,2019-20,17.9,6.2,0.359,3.1,0.327,3.1,0.391,0.44,0.653,6.4,poor
1772,Furkan Korkmaz,2019-20,21.7,7.8,0.43,4.9,0.402,2.9,0.478,0.557,0.755,9.8,poor
1774,Kyle Korver,2019-20,16.6,5.1,0.43,4.1,0.418,1,0.482,0.599,0.854,6.7,poor
1775,Rodions Kurucs,2019-20,14.6,3.8,0.446,1.9,0.367,1.9,0.529,0.54,0.632,4.6,poor
1782,Jake Layman,2019-20,22,7.8,0.453,3.1,0.333,4.7,0.533,0.52,0.75,9.1,poor
1785,Courtney Lee,2019-20,14.4,3.4,0.488,2,0.447,1.5,0.543,0.616,0.857,4.5,poor
1798,Timothé Luwawu-Cabarrot,2019-20,18.1,5.7,0.435,3.4,0.388,2.3,0.505,0.55,0.852,7.8,poor
1799,Trey Lyles,2019-20,20.2,5.4,0.446,2.7,0.387,2.8,0.503,0.541,0.733,6.4,poor
1803,Thon Maker,2019-20,12.9,3.2,0.482,1.1,0.344,2.2,0.55,0.539,0.664,4.7,poor
1807,Caleb Martin,2019-20,17.6,4.7,0.44,2.1,0.541,2.6,0.362,0.56,0.81,6.2,poor
1808,Cody Martin,2019-20,18.8,4.3,0.43,1.6,0.234,2.7,0.546,0.473,0.646,5,poor
1809,Jeremiah Martin,2019-20,11,5.9,0.453,2,0.278,3.9,0.543,0.5,0.786,7.1,poor
1810,Kelan Martin,2019-20,16,5.8,0.392,3.1,0.26,2.7,0.541,0.461,0.968,6.4,poor
1811,Frank Mason III,2019-20,13.1,5.7,0.451,2.3,0.286,3.3,0.567,0.51,0.588,6.9,poor
1812,Garrison Mathews,2019-20,12.6,3.1,0.429,2.6,0.413,0.6,0.5,0.598,0.912,5.4,poor
1813,Wesley Matthews,2019-20,24.4,6.3,0.396,4.4,0.364,1.9,0.472,0.524,0.765,7.4,poor
1815,Patrick McCaw,2019-20,24.5,4.4,0.414,1.9,0.324,2.5,0.484,0.485,0.722,4.6,poor
1818,Jalen McDaniels,2019-20,18.3,4.4,0.471,1.5,0.375,2.9,0.522,0.536,0.824,5.6,poor
1822,Alfonzo McKinnie,2019-20,14.8,4.3,0.427,1.6,0.215,2.7,0.557,0.468,0.71,4.6,poor
1826,Nicolò Melli,2019-20,17.4,5.4,0.421,3.4,0.335,2,0.573,0.528,0.74,6.6,poor
1827,De'Anthony Melton,2019-20,19.5,6.7,0.401,2.3,0.286,4.4,0.464,0.451,0.769,7.6,poor
1830,C.J. Miles,2019-20,16.1,5.9,0.322,3.5,0.314,2.4,0.333,0.415,0.75,6.4,poor
1834,Shake Milton,2019-20,20.1,6.9,0.484,3.4,0.43,3.6,0.535,0.588,0.785,9.4,poor
1840,E'Twaun Moore,2019-20,18.2,7.8,0.426,3,0.377,4.8,0.456,0.498,0.689,8.3,poor
1844,Markieff Morris,2019-20,20.5,7.9,0.443,3.9,0.386,4,0.5,0.539,0.776,9.7,poor
1845,Monte Morris,2019-20,22.4,7.8,0.459,2.4,0.378,5.4,0.495,0.517,0.843,9,poor
1847,Emmanuel Mudiay,2019-20,15.7,6.1,0.462,1.6,0.345,4.4,0.504,0.508,0.759,7.3,poor
1852,Mike Muscala,2019-20,12.2,4,0.407,3,0.378,1,0.5,0.55,0.818,4.8,poor
1853,Svi Mykhailiuk,2019-20,22.6,7.2,0.41,5.1,0.404,2.1,0.425,0.552,0.814,9,poor
1854,Abdel Nader,2019-20,15.8,4.8,0.468,2.3,0.375,2.5,0.556,0.559,0.773,6.3,poor
1857,Raul Neto,2019-20,12.4,4.1,0.455,1.6,0.386,2.5,0.5,0.532,0.83,5.1,poor
1858,Georges Niang,2019-20,14,4.9,0.438,3.4,0.4,1.5,0.526,0.578,0.833,5.9,poor
1863,Frank Ntilikina,2019-20,20.8,5.8,0.393,2.4,0.321,3.4,0.444,0.459,0.864,6.3,poor
1867,Royce O'Neale,2019-20,28.9,5.1,0.433,3.4,0.377,1.7,0.545,0.559,0.764,6.3,poor
1872,Josh Okogie,2019-20,25,6.4,0.427,2.5,0.266,3.9,0.529,0.479,0.796,8.6,poor
1875,Kelly Olynyk,2019-20,19.4,5.9,0.462,3.5,0.406,2.4,0.543,0.582,0.86,8.2,poor
1885,Patrick Patterson,2019-20,13.2,3.9,0.408,2.9,0.39,1,0.459,0.552,0.814,4.9,poor
1897,Jordan Poole,2019-20,22.4,8.8,0.333,4.6,0.279,4.2,0.392,0.406,0.798,8.8,poor
1898,Kevin Porter Jr.,2019-20,23.2,8.4,0.442,3.2,0.335,5.3,0.506,0.505,0.723,10,poor
1911,Naz Reid,2019-20,16.5,8.1,0.412,3.2,0.33,4.9,0.466,0.477,0.698,9,poor
1913,Austin Rivers,2019-20,23.4,7.4,0.421,4,0.356,3.4,0.498,0.517,0.703,8.8,poor
1917,Jerome Robinson,2019-20,15.5,4.9,0.371,2.4,0.32,2.5,0.42,0.45,0.702,5.1,poor
1921,Rajon Rondo,2019-20,20.5,6.8,0.418,2.6,0.328,4.2,0.473,0.48,0.659,7.1,poor
1934,Mike Scott,2019-20,17.8,5.1,0.426,3.2,0.369,2,0.519,0.54,0.811,6,poor
1943,Anfernee Simons,2019-20,20.7,7.7,0.399,3.2,0.332,4.4,0.448,0.469,0.826,8.3,poor
1946,Dennis Smith Jr.,2019-20,15.8,6.2,0.341,1.6,0.296,4.6,0.357,0.379,0.509,5.5,poor
1951,Omari Spellman,2019-20,18.1,6,0.431,2.2,0.391,3.8,0.454,0.503,0.793,7.6,poor
1952,Edmond Sumner,2019-20,14.4,4.6,0.43,1.7,0.264,2.9,0.528,0.479,0.552,4.9,poor
1961,Matt Thomas,2019-20,10.7,3.7,0.487,2.4,0.475,1.2,0.51,0.643,0.75,4.9,poor
1963,Matisse Thybulle,2019-20,19.8,4.1,0.423,2.4,0.357,1.7,0.519,0.528,0.61,4.7,poor
1965,Juan Toscano-Anderson,2019-20,20.9,4.8,0.46,1.8,0.348,3.1,0.525,0.524,0.6,5.3,poor
1967,Gary Trent Jr.,2019-20,21.8,7.2,0.444,4.4,0.418,2.8,0.486,0.571,0.822,8.9,poor
1969,P.J. Tucker,2019-20,34.3,5.9,0.415,4.2,0.358,1.8,0.551,0.541,0.813,6.9,poor
1975,Denzel Valentine,2019-20,13.6,6.6,0.409,3.8,0.336,2.8,0.51,0.506,0.75,6.8,poor
1985,Lonnie Walker IV,2019-20,16.2,5.9,0.426,1.7,0.406,4.2,0.434,0.483,0.721,6.4,poor
1988,Brad Wanamaker,2019-20,19.3,5.1,0.448,1.4,0.363,3.7,0.481,0.499,0.926,6.9,poor
2004,Marvin Williams,2019-20,19.5,4.6,0.446,2.7,0.359,1.9,0.568,0.551,0.86,5.9,poor
2011,Delon Wright,2019-20,21.5,5.6,0.462,1.7,0.37,3.9,0.504,0.519,0.77,6.9,poor
2037,D.J. Augustin,2020-21,19.8,6,0.394,3.8,0.382,2.2,0.413,0.515,0.904,7.7,poor
2038,Deni Avdija,2020-21,23.3,5.8,0.417,3.1,0.315,2.7,0.535,0.502,0.644,6.3,poor
2045,Mo Bamba,2020-21,15.8,6.5,0.472,2.6,0.322,4,0.568,0.535,0.682,8,poor
2052,Aron Baynes,2020-21,18.5,5.7,0.441,1.9,0.262,3.8,0.532,0.485,0.707,6.1,poor
2053,Kent Bazemore,2020-21,19.9,5.9,0.449,2.7,0.408,3.1,0.486,0.545,0.692,7.2,poor
2060,Patrick Beverley,2020-21,22.5,5.9,0.423,3.8,0.397,2.1,0.468,0.55,0.8,7.5,poor
2064,Goga Bitadze,2020-21,12.5,4.3,0.428,1.8,0.253,2.6,0.548,0.479,0.738,5.1,poor
2066,Nemanja Bjelica,2020-21,16.1,5.3,0.454,2.3,0.318,3,0.559,0.523,0.725,6.5,poor
2078,Avery Bradley,2020-21,22.3,6.3,0.374,3.7,0.327,2.6,0.443,0.471,0.8,6.4,poor
2081,Ignas Brazdeikis,2020-21,19.2,6.4,0.422,2.2,0.393,4.2,0.436,0.488,0.714,7,poor
2093,Sterling Brown,2020-21,24.1,6.6,0.448,4.2,0.423,2.4,0.492,0.584,0.806,8.2,poor
